;;;;;;;;;;;;;;;;;PROMEDIO
27/06/2017 4:16;540;27/06/2017 4:16;633;27/06/2017 4:16;458;27/06/2017 4:17;558;;27/06/2017 4:16;0,100306783;27/06/2017 4:16;0,075677085;27/06/2017 4:16;0,125835276;27/06/2017 4:17;0,095224361;0,090402743
27/06/2017 4:16;537;27/06/2017 4:16;633;27/06/2017 4:16;457;27/06/2017 4:17;556;;27/06/2017 4:16;0,101170295;27/06/2017 4:16;0,075677085;27/06/2017 4:16;0,126174074;27/06/2017 4:17;0,095780914;0,090876098
27/06/2017 4:16;536;27/06/2017 4:16;636;27/06/2017 4:17;458;27/06/2017 4:17;556;;27/06/2017 4:16;0,101459205;27/06/2017 4:16;0,074944223;27/06/2017 4:17;0,125835276;27/06/2017 4:17;0,095780914;0,090728114
27/06/2017 4:17;537;27/06/2017 4:16;633;27/06/2017 4:17;459;27/06/2017 4:17;557;;27/06/2017 4:17;0,101170295;27/06/2017 4:16;0,075677085;27/06/2017 4:17;0,125497217;27/06/2017 4:17;0,095502388;0,090783256
27/06/2017 4:17;538;27/06/2017 4:16;632;27/06/2017 4:17;457;27/06/2017 4:17;556;;27/06/2017 4:17;0,100881923;27/06/2017 4:16;0,075922144;27/06/2017 4:17;0,126174074;27/06/2017 4:17;0,095780914;0,09086166
27/06/2017 4:17;537;27/06/2017 4:17;633;27/06/2017 4:17;458;27/06/2017 4:17;554;;27/06/2017 4:17;0,101170295;27/06/2017 4:17;0,075677085;27/06/2017 4:17;0,125835276;27/06/2017 4:17;0,096339474;0,091062284
27/06/2017 4:17;537;27/06/2017 4:17;635;27/06/2017 4:17;459;27/06/2017 4:17;557;;27/06/2017 4:17;0,101170295;27/06/2017 4:17;0,075188125;27/06/2017 4:17;0,125497217;27/06/2017 4:17;0,095502388;0,090620269
27/06/2017 4:17;539;27/06/2017 4:17;634;27/06/2017 4:17;457;27/06/2017 4:17;557;;27/06/2017 4:17;0,100594087;27/06/2017 4:17;0,075432412;27/06/2017 4:17;0,126174074;27/06/2017 4:17;0,095502388;0,090509629
27/06/2017 4:17;537;27/06/2017 4:17;633;27/06/2017 4:17;456;27/06/2017 4:17;556;;27/06/2017 4:17;0,101170295;27/06/2017 4:17;0,075677085;27/06/2017 4:17;0,126513615;27/06/2017 4:17;0,095780914;0,090876098
27/06/2017 4:17;536;27/06/2017 4:17;634;27/06/2017 4:17;458;27/06/2017 4:17;556;;27/06/2017 4:17;0,101459205;27/06/2017 4:17;0,075432412;27/06/2017 4:17;0,125835276;27/06/2017 4:17;0,095780914;0,090890844
27/06/2017 4:17;537;27/06/2017 4:17;633;27/06/2017 4:17;459;27/06/2017 4:17;559;;27/06/2017 4:17;0,101170295;27/06/2017 4:17;0,075677085;27/06/2017 4:17;0,125497217;27/06/2017 4:17;0,094946832;0,090598071
27/06/2017 4:17;539;27/06/2017 4:17;632;27/06/2017 4:17;458;27/06/2017 4:18;556;;27/06/2017 4:17;0,100594087;27/06/2017 4:17;0,075922144;27/06/2017 4:17;0,125835276;27/06/2017 4:18;0,095780914;0,090765715
27/06/2017 4:17;537;27/06/2017 4:17;633;27/06/2017 4:17;457;27/06/2017 4:18;554;;27/06/2017 4:17;0,101170295;27/06/2017 4:17;0,075677085;27/06/2017 4:17;0,126174074;27/06/2017 4:18;0,096339474;0,091062284
27/06/2017 4:17;537;27/06/2017 4:17;634;27/06/2017 4:17;459;27/06/2017 4:18;557;;27/06/2017 4:17;0,101170295;27/06/2017 4:17;0,075432412;27/06/2017 4:17;0,125497217;27/06/2017 4:18;0,095502388;0,090701698
27/06/2017 4:17;538;27/06/2017 4:17;634;27/06/2017 4:18;457;27/06/2017 4:18;558;;27/06/2017 4:17;0,100881923;27/06/2017 4:17;0,075432412;27/06/2017 4:18;0,126174074;27/06/2017 4:18;0,095224361;0,090512899
27/06/2017 4:18;537;27/06/2017 4:17;633;27/06/2017 4:18;456;27/06/2017 4:18;556;;27/06/2017 4:18;0,101170295;27/06/2017 4:17;0,075677085;27/06/2017 4:18;0,126513615;27/06/2017 4:18;0,095780914;0,090876098
27/06/2017 4:18;536;27/06/2017 4:17;635;27/06/2017 4:18;458;27/06/2017 4:18;555;;27/06/2017 4:18;0,101459205;27/06/2017 4:17;0,075188125;27/06/2017 4:18;0,125835276;27/06/2017 4:18;0,096059942;0,090902424
27/06/2017 4:18;537;27/06/2017 4:18;634;27/06/2017 4:18;459;27/06/2017 4:18;556;;27/06/2017 4:18;0,101170295;27/06/2017 4:18;0,075432412;27/06/2017 4:18;0,125497217;27/06/2017 4:18;0,095780914;0,090794541
27/06/2017 4:18;539;27/06/2017 4:18;633;27/06/2017 4:18;457;27/06/2017 4:18;558;;27/06/2017 4:18;0,100594087;27/06/2017 4:18;0,075677085;27/06/2017 4:18;0,126174074;27/06/2017 4:18;0,095224361;0,090498511
27/06/2017 4:18;537;27/06/2017 4:18;633;27/06/2017 4:18;457;27/06/2017 4:18;556;;27/06/2017 4:18;0,101170295;27/06/2017 4:18;0,075677085;27/06/2017 4:18;0,126174074;27/06/2017 4:18;0,095780914;0,090876098
27/06/2017 4:18;537;27/06/2017 4:18;635;27/06/2017 4:18;457;27/06/2017 4:18;554;;27/06/2017 4:18;0,101170295;27/06/2017 4:18;0,075188125;27/06/2017 4:18;0,126174074;27/06/2017 4:18;0,096339474;0,090899298
27/06/2017 4:18;537;27/06/2017 4:18;634;27/06/2017 4:18;459;27/06/2017 4:18;556;;27/06/2017 4:18;0,101170295;27/06/2017 4:18;0,075432412;27/06/2017 4:18;0,125497217;27/06/2017 4:18;0,095780914;0,090794541
27/06/2017 4:18;540;27/06/2017 4:18;634;27/06/2017 4:18;457;27/06/2017 4:18;557;;27/06/2017 4:18;0,100306783;27/06/2017 4:18;0,075432412;27/06/2017 4:18;0,126174074;27/06/2017 4:18;0,095502388;0,090413861
27/06/2017 4:18;537;27/06/2017 4:18;634;27/06/2017 4:18;456;27/06/2017 4:19;556;;27/06/2017 4:18;0,101170295;27/06/2017 4:18;0,075432412;27/06/2017 4:18;0,126513615;27/06/2017 4:19;0,095780914;0,090794541
27/06/2017 4:18;535;27/06/2017 4:18;636;27/06/2017 4:18;457;27/06/2017 4:19;556;;27/06/2017 4:18;0,101748654;27/06/2017 4:18;0,074944223;27/06/2017 4:18;0,126174074;27/06/2017 4:19;0,095780914;0,090824597
27/06/2017 4:18;537;27/06/2017 4:18;634;27/06/2017 4:18;459;27/06/2017 4:19;560;;27/06/2017 4:18;0,101170295;27/06/2017 4:18;0,075432412;27/06/2017 4:18;0,125497217;27/06/2017 4:19;0,094669799;0,090424169
27/06/2017 4:18;539;27/06/2017 4:18;632;27/06/2017 4:19;457;27/06/2017 4:19;556;;27/06/2017 4:18;0,100594087;27/06/2017 4:18;0,075922144;27/06/2017 4:19;0,126174074;27/06/2017 4:19;0,095780914;0,090765715
27/06/2017 4:19;537;27/06/2017 4:18;634;27/06/2017 4:19;458;27/06/2017 4:19;554;;27/06/2017 4:19;0,101170295;27/06/2017 4:18;0,075432412;27/06/2017 4:19;0,125835276;27/06/2017 4:19;0,096339474;0,090980727
27/06/2017 4:19;538;27/06/2017 4:18;634;27/06/2017 4:19;460;27/06/2017 4:19;556;;27/06/2017 4:19;0,100881923;27/06/2017 4:18;0,075432412;27/06/2017 4:19;0,125159894;27/06/2017 4:19;0,095780914;0,090698417
27/06/2017 4:19;540;27/06/2017 4:19;634;27/06/2017 4:19;457;27/06/2017 4:19;557;;27/06/2017 4:19;0,100306783;27/06/2017 4:19;0,075432412;27/06/2017 4:19;0,126174074;27/06/2017 4:19;0,095502388;0,090413861
27/06/2017 4:19;537;27/06/2017 4:19;633;27/06/2017 4:19;456;27/06/2017 4:19;557;;27/06/2017 4:19;0,101170295;27/06/2017 4:19;0,075677085;27/06/2017 4:19;0,126513615;27/06/2017 4:19;0,095502388;0,090783256
27/06/2017 4:19;535;27/06/2017 4:19;637;27/06/2017 4:19;458;27/06/2017 4:19;556;;27/06/2017 4:19;0,101748654;27/06/2017 4:19;0,074700703;27/06/2017 4:19;0,125835276;27/06/2017 4:19;0,095780914;0,090743424
27/06/2017 4:19;539;27/06/2017 4:19;634;27/06/2017 4:19;458;27/06/2017 4:19;557;;27/06/2017 4:19;0,100594087;27/06/2017 4:19;0,075432412;27/06/2017 4:19;0,125835276;27/06/2017 4:19;0,095502388;0,090509629
27/06/2017 4:19;539;27/06/2017 4:19;632;27/06/2017 4:19;457;27/06/2017 4:19;557;;27/06/2017 4:19;0,100594087;27/06/2017 4:19;0,075922144;27/06/2017 4:19;0,126174074;27/06/2017 4:19;0,095502388;0,090672873
27/06/2017 4:19;538;27/06/2017 4:19;634;27/06/2017 4:19;457;27/06/2017 4:19;555;;27/06/2017 4:19;0,100881923;27/06/2017 4:19;0,075432412;27/06/2017 4:19;0,126174074;27/06/2017 4:19;0,096059942;0,090791426
27/06/2017 4:19;537;27/06/2017 4:19;634;27/06/2017 4:19;458;27/06/2017 4:20;556;;27/06/2017 4:19;0,101170295;27/06/2017 4:19;0,075432412;27/06/2017 4:19;0,125835276;27/06/2017 4:20;0,095780914;0,090794541
27/06/2017 4:19;538;27/06/2017 4:19;634;27/06/2017 4:19;458;27/06/2017 4:20;557;;27/06/2017 4:19;0,100881923;27/06/2017 4:19;0,075432412;27/06/2017 4:19;0,125835276;27/06/2017 4:20;0,095502388;0,090605574
27/06/2017 4:19;538;27/06/2017 4:19;634;27/06/2017 4:19;457;27/06/2017 4:20;555;;27/06/2017 4:19;0,100881923;27/06/2017 4:19;0,075432412;27/06/2017 4:19;0,126174074;27/06/2017 4:20;0,096059942;0,090791426
27/06/2017 4:19;538;27/06/2017 4:19;635;27/06/2017 4:20;457;27/06/2017 4:20;557;;27/06/2017 4:19;0,100881923;27/06/2017 4:19;0,075188125;27/06/2017 4:20;0,126174074;27/06/2017 4:20;0,095502388;0,090524145
27/06/2017 4:20;538;27/06/2017 4:19;635;27/06/2017 4:20;458;27/06/2017 4:20;557;;27/06/2017 4:20;0,100881923;27/06/2017 4:19;0,075188125;27/06/2017 4:20;0,125835276;27/06/2017 4:20;0,095502388;0,090524145
27/06/2017 4:20;538;27/06/2017 4:19;634;27/06/2017 4:20;457;27/06/2017 4:20;557;;27/06/2017 4:20;0,100881923;27/06/2017 4:19;0,075432412;27/06/2017 4:20;0,126174074;27/06/2017 4:20;0,095502388;0,090605574
27/06/2017 4:20;538;27/06/2017 4:20;634;27/06/2017 4:20;458;27/06/2017 4:20;554;;27/06/2017 4:20;0,100881923;27/06/2017 4:20;0,075432412;27/06/2017 4:20;0,125835276;27/06/2017 4:20;0,096339474;0,090884603
27/06/2017 4:20;538;27/06/2017 4:20;634;27/06/2017 4:20;459;27/06/2017 4:20;557;;27/06/2017 4:20;0,100881923;27/06/2017 4:20;0,075432412;27/06/2017 4:20;0,125497217;27/06/2017 4:20;0,095502388;0,090605574
27/06/2017 4:20;540;27/06/2017 4:20;634;27/06/2017 4:20;457;27/06/2017 4:20;558;;27/06/2017 4:20;0,100306783;27/06/2017 4:20;0,075432412;27/06/2017 4:20;0,126174074;27/06/2017 4:20;0,095224361;0,090321185
27/06/2017 4:20;538;27/06/2017 4:20;634;27/06/2017 4:20;456;27/06/2017 4:20;556;;27/06/2017 4:20;0,100881923;27/06/2017 4:20;0,075432412;27/06/2017 4:20;0,126513615;27/06/2017 4:20;0,095780914;0,090698417
27/06/2017 4:20;536;27/06/2017 4:20;635;27/06/2017 4:20;458;27/06/2017 4:20;554;;27/06/2017 4:20;0,101459205;27/06/2017 4:20;0,075188125;27/06/2017 4:20;0,125835276;27/06/2017 4:20;0,096339474;0,090995601
27/06/2017 4:20;538;27/06/2017 4:20;634;27/06/2017 4:20;459;27/06/2017 4:20;556;;27/06/2017 4:20;0,100881923;27/06/2017 4:20;0,075432412;27/06/2017 4:20;0,125497217;27/06/2017 4:20;0,095780914;0,090698417
27/06/2017 4:20;540;27/06/2017 4:20;633;27/06/2017 4:20;458;27/06/2017 4:21;556;;27/06/2017 4:20;0,100306783;27/06/2017 4:20;0,075677085;27/06/2017 4:20;0,125835276;27/06/2017 4:21;0,095780914;0,090588261
27/06/2017 4:20;538;27/06/2017 4:20;634;27/06/2017 4:20;456;27/06/2017 4:21;556;;27/06/2017 4:20;0,100881923;27/06/2017 4:20;0,075432412;27/06/2017 4:20;0,126513615;27/06/2017 4:21;0,095780914;0,090698417
27/06/2017 4:20;536;27/06/2017 4:20;636;27/06/2017 4:20;458;27/06/2017 4:21;556;;27/06/2017 4:20;0,101459205;27/06/2017 4:20;0,074944223;27/06/2017 4:20;0,125835276;27/06/2017 4:21;0,095780914;0,090728114
27/06/2017 4:20;538;27/06/2017 4:20;635;27/06/2017 4:21;458;27/06/2017 4:21;557;;27/06/2017 4:20;0,100881923;27/06/2017 4:20;0,075188125;27/06/2017 4:21;0,125835276;27/06/2017 4:21;0,095502388;0,090524145
27/06/2017 4:21;539;27/06/2017 4:20;633;27/06/2017 4:21;457;27/06/2017 4:21;556;;27/06/2017 4:21;0,100594087;27/06/2017 4:20;0,075677085;27/06/2017 4:21;0,126174074;27/06/2017 4:21;0,095780914;0,090684028
27/06/2017 4:21;538;27/06/2017 4:20;635;27/06/2017 4:21;458;27/06/2017 4:21;555;;27/06/2017 4:21;0,100881923;27/06/2017 4:20;0,075188125;27/06/2017 4:21;0,125835276;27/06/2017 4:21;0,096059942;0,090709997
27/06/2017 4:21;539;27/06/2017 4:21;634;27/06/2017 4:21;459;27/06/2017 4:21;557;;27/06/2017 4:21;0,100594087;27/06/2017 4:21;0,075432412;27/06/2017 4:21;0,125497217;27/06/2017 4:21;0,095502388;0,090509629
27/06/2017 4:21;540;27/06/2017 4:21;636;27/06/2017 4:21;457;27/06/2017 4:21;556;;27/06/2017 4:21;0,100306783;27/06/2017 4:21;0,074944223;27/06/2017 4:21;0,126174074;27/06/2017 4:21;0,095780914;0,090343973
27/06/2017 4:21;538;27/06/2017 4:21;634;27/06/2017 4:21;456;27/06/2017 4:21;554;;27/06/2017 4:21;0,100881923;27/06/2017 4:21;0,075432412;27/06/2017 4:21;0,126513615;27/06/2017 4:21;0,096339474;0,090884603
27/06/2017 4:21;537;27/06/2017 4:21;636;27/06/2017 4:21;458;27/06/2017 4:21;556;;27/06/2017 4:21;0,101170295;27/06/2017 4:21;0,074944223;27/06/2017 4:21;0,125835276;27/06/2017 4:21;0,095780914;0,090631811
27/06/2017 4:21;538;27/06/2017 4:21;634;27/06/2017 4:21;458;27/06/2017 4:21;557;;27/06/2017 4:21;0,100881923;27/06/2017 4:21;0,075432412;27/06/2017 4:21;0,125835276;27/06/2017 4:21;0,095502388;0,090605574
27/06/2017 4:21;538;27/06/2017 4:21;633;27/06/2017 4:21;457;27/06/2017 4:21;555;;27/06/2017 4:21;0,100881923;27/06/2017 4:21;0,075677085;27/06/2017 4:21;0,126174074;27/06/2017 4:21;0,096059942;0,090872983
27/06/2017 4:21;537;27/06/2017 4:21;636;27/06/2017 4:21;458;27/06/2017 4:22;556;;27/06/2017 4:21;0,101170295;27/06/2017 4:21;0,074944223;27/06/2017 4:21;0,125835276;27/06/2017 4:22;0,095780914;0,090631811
27/06/2017 4:21;538;27/06/2017 4:21;635;27/06/2017 4:21;458;27/06/2017 4:22;557;;27/06/2017 4:21;0,100881923;27/06/2017 4:21;0,075188125;27/06/2017 4:21;0,125835276;27/06/2017 4:22;0,095502388;0,090524145
27/06/2017 4:21;539;27/06/2017 4:21;635;27/06/2017 4:21;457;27/06/2017 4:22;556;;27/06/2017 4:21;0,100594087;27/06/2017 4:21;0,075188125;27/06/2017 4:21;0,126174074;27/06/2017 4:22;0,095780914;0,090521042
27/06/2017 4:21;538;27/06/2017 4:21;635;27/06/2017 4:22;458;27/06/2017 4:22;556;;27/06/2017 4:21;0,100881923;27/06/2017 4:21;0,075188125;27/06/2017 4:22;0,125835276;27/06/2017 4:22;0,095780914;0,090616988
27/06/2017 4:22;538;27/06/2017 4:21;636;27/06/2017 4:22;458;27/06/2017 4:22;558;;27/06/2017 4:22;0,100881923;27/06/2017 4:21;0,074944223;27/06/2017 4:22;0,125835276;27/06/2017 4:22;0,095224361;0,090350169
27/06/2017 4:22;539;27/06/2017 4:21;635;27/06/2017 4:22;457;27/06/2017 4:22;555;;27/06/2017 4:22;0,100594087;27/06/2017 4:21;0,075188125;27/06/2017 4:22;0,126174074;27/06/2017 4:22;0,096059942;0,090614051
27/06/2017 4:22;538;27/06/2017 4:22;635;27/06/2017 4:22;458;27/06/2017 4:22;555;;27/06/2017 4:22;0,100881923;27/06/2017 4:22;0,075188125;27/06/2017 4:22;0,125835276;27/06/2017 4:22;0,096059942;0,090709997
27/06/2017 4:22;538;27/06/2017 4:22;635;27/06/2017 4:22;459;27/06/2017 4:22;557;;27/06/2017 4:22;0,100881923;27/06/2017 4:22;0,075188125;27/06/2017 4:22;0,125497217;27/06/2017 4:22;0,095502388;0,090524145
27/06/2017 4:22;540;27/06/2017 4:22;635;27/06/2017 4:22;458;27/06/2017 4:22;557;;27/06/2017 4:22;0,100306783;27/06/2017 4:22;0,075188125;27/06/2017 4:22;0,125835276;27/06/2017 4:22;0,095502388;0,090332432
27/06/2017 4:22;539;27/06/2017 4:22;635;27/06/2017 4:22;456;27/06/2017 4:22;556;;27/06/2017 4:22;0,100594087;27/06/2017 4:22;0,075188125;27/06/2017 4:22;0,126513615;27/06/2017 4:22;0,095780914;0,090521042
27/06/2017 4:22;537;27/06/2017 4:22;637;27/06/2017 4:22;458;27/06/2017 4:22;554;;27/06/2017 4:22;0,101170295;27/06/2017 4:22;0,074700703;27/06/2017 4:22;0,125835276;27/06/2017 4:22;0,096339474;0,090736824
27/06/2017 4:22;539;27/06/2017 4:22;635;27/06/2017 4:22;459;27/06/2017 4:23;556;;27/06/2017 4:22;0,100594087;27/06/2017 4:22;0,075188125;27/06/2017 4:22;0,125497217;27/06/2017 4:23;0,095780914;0,090521042
27/06/2017 4:22;540;27/06/2017 4:22;635;27/06/2017 4:22;457;27/06/2017 4:23;557;;27/06/2017 4:22;0,100306783;27/06/2017 4:22;0,075188125;27/06/2017 4:22;0,126174074;27/06/2017 4:23;0,095502388;0,090332432
27/06/2017 4:22;538;27/06/2017 4:22;636;27/06/2017 4:22;456;27/06/2017 4:23;556;;27/06/2017 4:22;0,100881923;27/06/2017 4:22;0,074944223;27/06/2017 4:22;0,126513615;27/06/2017 4:23;0,095780914;0,090535687
27/06/2017 4:22;536;27/06/2017 4:22;636;27/06/2017 4:23;458;27/06/2017 4:23;554;;27/06/2017 4:22;0,101459205;27/06/2017 4:22;0,074944223;27/06/2017 4:23;0,125835276;27/06/2017 4:23;0,096339474;0,0909143
27/06/2017 4:23;539;27/06/2017 4:22;636;27/06/2017 4:23;459;27/06/2017 4:23;557;;27/06/2017 4:23;0,100594087;27/06/2017 4:22;0,074944223;27/06/2017 4:23;0,125497217;27/06/2017 4:23;0,095502388;0,090346899
27/06/2017 4:23;540;27/06/2017 4:22;634;27/06/2017 4:23;459;27/06/2017 4:23;556;;27/06/2017 4:23;0,100306783;27/06/2017 4:22;0,075432412;27/06/2017 4:23;0,125497217;27/06/2017 4:23;0,095780914;0,090506703
27/06/2017 4:23;538;27/06/2017 4:23;635;27/06/2017 4:23;457;27/06/2017 4:23;554;;27/06/2017 4:23;0,100881923;27/06/2017 4:23;0,075188125;27/06/2017 4:23;0,126174074;27/06/2017 4:23;0,096339474;0,090803174
27/06/2017 4:23;537;27/06/2017 4:23;637;27/06/2017 4:23;458;27/06/2017 4:23;556;;27/06/2017 4:23;0,101170295;27/06/2017 4:23;0,074700703;27/06/2017 4:23;0,125835276;27/06/2017 4:23;0,095780914;0,090550638
27/06/2017 4:23;539;27/06/2017 4:23;636;27/06/2017 4:23;458;27/06/2017 4:23;556;;27/06/2017 4:23;0,100594087;27/06/2017 4:23;0,074944223;27/06/2017 4:23;0,125835276;27/06/2017 4:23;0,095780914;0,090439741
27/06/2017 4:23;538;27/06/2017 4:23;634;27/06/2017 4:23;456;27/06/2017 4:23;555;;27/06/2017 4:23;0,100881923;27/06/2017 4:23;0,075432412;27/06/2017 4:23;0,126513615;27/06/2017 4:23;0,096059942;0,090791426
27/06/2017 4:23;536;27/06/2017 4:23;636;27/06/2017 4:23;459;27/06/2017 4:23;556;;27/06/2017 4:23;0,101459205;27/06/2017 4:23;0,074944223;27/06/2017 4:23;0,125497217;27/06/2017 4:23;0,095780914;0,090728114
27/06/2017 4:23;539;27/06/2017 4:23;636;27/06/2017 4:23;458;27/06/2017 4:23;556;;27/06/2017 4:23;0,100594087;27/06/2017 4:23;0,074944223;27/06/2017 4:23;0,125835276;27/06/2017 4:23;0,095780914;0,090439741
27/06/2017 4:23;539;27/06/2017 4:23;633;27/06/2017 4:23;458;27/06/2017 4:24;557;;27/06/2017 4:23;0,100594087;27/06/2017 4:23;0,075677085;27/06/2017 4:23;0,125835276;27/06/2017 4:24;0,095502388;0,090591186
27/06/2017 4:23;538;27/06/2017 4:23;636;27/06/2017 4:23;458;27/06/2017 4:24;556;;27/06/2017 4:23;0,100881923;27/06/2017 4:23;0,074944223;27/06/2017 4:23;0,125835276;27/06/2017 4:24;0,095780914;0,090535687
27/06/2017 4:23;538;27/06/2017 4:23;637;27/06/2017 4:23;458;27/06/2017 4:24;555;;27/06/2017 4:23;0,100881923;27/06/2017 4:23;0,074700703;27/06/2017 4:23;0,125835276;27/06/2017 4:24;0,096059942;0,090547523
27/06/2017 4:23;539;27/06/2017 4:23;636;27/06/2017 4:24;459;27/06/2017 4:24;557;;27/06/2017 4:23;0,100594087;27/06/2017 4:23;0,074944223;27/06/2017 4:24;0,125497217;27/06/2017 4:24;0,095502388;0,090346899
27/06/2017 4:24;540;27/06/2017 4:23;635;27/06/2017 4:24;458;27/06/2017 4:24;555;;27/06/2017 4:24;0,100306783;27/06/2017 4:23;0,075188125;27/06/2017 4:24;0,125835276;27/06/2017 4:24;0,096059942;0,090518284
27/06/2017 4:24;538;27/06/2017 4:23;636;27/06/2017 4:24;457;27/06/2017 4:24;556;;27/06/2017 4:24;0,100881923;27/06/2017 4:23;0,074944223;27/06/2017 4:24;0,126174074;27/06/2017 4:24;0,095780914;0,090535687
27/06/2017 4:24;537;27/06/2017 4:24;637;27/06/2017 4:24;458;27/06/2017 4:24;554;;27/06/2017 4:24;0,101170295;27/06/2017 4:24;0,074700703;27/06/2017 4:24;0,125835276;27/06/2017 4:24;0,096339474;0,090736824
27/06/2017 4:24;539;27/06/2017 4:24;636;27/06/2017 4:24;459;27/06/2017 4:24;556;;27/06/2017 4:24;0,100594087;27/06/2017 4:24;0,074944223;27/06/2017 4:24;0,125497217;27/06/2017 4:24;0,095780914;0,090439741
27/06/2017 4:24;539;27/06/2017 4:24;635;27/06/2017 4:24;458;27/06/2017 4:24;557;;27/06/2017 4:24;0,100594087;27/06/2017 4:24;0,075188125;27/06/2017 4:24;0,125835276;27/06/2017 4:24;0,095502388;0,0904282
27/06/2017 4:24;538;27/06/2017 4:24;637;27/06/2017 4:24;457;27/06/2017 4:24;555;;27/06/2017 4:24;0,100881923;27/06/2017 4:24;0,074700703;27/06/2017 4:24;0,126174074;27/06/2017 4:24;0,096059942;0,090547523
27/06/2017 4:24;537;27/06/2017 4:24;637;27/06/2017 4:24;458;27/06/2017 4:24;554;;27/06/2017 4:24;0,101170295;27/06/2017 4:24;0,074700703;27/06/2017 4:24;0,125835276;27/06/2017 4:24;0,096339474;0,090736824
27/06/2017 4:24;539;27/06/2017 4:24;637;27/06/2017 4:24;460;27/06/2017 4:24;555;;27/06/2017 4:24;0,100594087;27/06/2017 4:24;0,074700703;27/06/2017 4:24;0,125159894;27/06/2017 4:24;0,096059942;0,090451577
27/06/2017 4:24;541;27/06/2017 4:24;634;27/06/2017 4:24;458;27/06/2017 4:25;556;;27/06/2017 4:24;0,100020012;27/06/2017 4:24;0,075432412;27/06/2017 4:24;0,125835276;27/06/2017 4:25;0,095780914;0,090411113
27/06/2017 4:24;540;27/06/2017 4:24;636;27/06/2017 4:24;457;27/06/2017 4:25;556;;27/06/2017 4:24;0,100306783;27/06/2017 4:24;0,074944223;27/06/2017 4:24;0,126174074;27/06/2017 4:25;0,095780914;0,090343973
27/06/2017 4:24;538;27/06/2017 4:24;637;27/06/2017 4:24;458;27/06/2017 4:25;555;;27/06/2017 4:24;0,100881923;27/06/2017 4:24;0,074700703;27/06/2017 4:24;0,125835276;27/06/2017 4:25;0,096059942;0,090547523
27/06/2017 4:24;539;27/06/2017 4:24;636;27/06/2017 4:25;458;27/06/2017 4:25;554;;27/06/2017 4:24;0,100594087;27/06/2017 4:24;0,074944223;27/06/2017 4:25;0,125835276;27/06/2017 4:25;0,096339474;0,090625928
27/06/2017 4:25;539;27/06/2017 4:24;636;27/06/2017 4:25;459;27/06/2017 4:25;555;;27/06/2017 4:25;0,100594087;27/06/2017 4:24;0,074944223;27/06/2017 4:25;0,125497217;27/06/2017 4:25;0,096059942;0,090532751
27/06/2017 4:25;540;27/06/2017 4:24;636;27/06/2017 4:25;458;27/06/2017 4:25;557;;27/06/2017 4:25;0,100306783;27/06/2017 4:24;0,074944223;27/06/2017 4:25;0,125835276;27/06/2017 4:25;0,095502388;0,090251131
27/06/2017 4:25;540;27/06/2017 4:25;637;27/06/2017 4:25;457;27/06/2017 4:25;555;;27/06/2017 4:25;0,100306783;27/06/2017 4:25;0,074700703;27/06/2017 4:25;0,126174074;27/06/2017 4:25;0,096059942;0,09035581
27/06/2017 4:25;538;27/06/2017 4:25;637;27/06/2017 4:25;458;27/06/2017 4:25;556;;27/06/2017 4:25;0,100881923;27/06/2017 4:25;0,074700703;27/06/2017 4:25;0,125835276;27/06/2017 4:25;0,095780914;0,090454514
27/06/2017 4:25;540;27/06/2017 4:25;636;27/06/2017 4:25;459;27/06/2017 4:25;555;;27/06/2017 4:25;0,100306783;27/06/2017 4:25;0,074944223;27/06/2017 4:25;0,125497217;27/06/2017 4:25;0,096059942;0,090436983
27/06/2017 4:25;541;27/06/2017 4:25;634;27/06/2017 4:25;458;27/06/2017 4:25;555;;27/06/2017 4:25;0,100020012;27/06/2017 4:25;0,075432412;27/06/2017 4:25;0,125835276;27/06/2017 4:25;0,096059942;0,090504122
27/06/2017 4:25;540;27/06/2017 4:25;636;27/06/2017 4:25;458;27/06/2017 4:25;556;;27/06/2017 4:25;0,100306783;27/06/2017 4:25;0,074944223;27/06/2017 4:25;0,125835276;27/06/2017 4:25;0,095780914;0,090343973
27/06/2017 4:25;539;27/06/2017 4:25;636;27/06/2017 4:25;457;27/06/2017 4:25;557;;27/06/2017 4:25;0,100594087;27/06/2017 4:25;0,074944223;27/06/2017 4:25;0,126174074;27/06/2017 4:25;0,095502388;0,090346899
27/06/2017 4:25;538;27/06/2017 4:25;635;27/06/2017 4:25;459;27/06/2017 4:26;556;;27/06/2017 4:25;0,100881923;27/06/2017 4:25;0,075188125;27/06/2017 4:25;0,125497217;27/06/2017 4:26;0,095780914;0,090616988
27/06/2017 4:25;539;27/06/2017 4:25;636;27/06/2017 4:25;458;27/06/2017 4:26;555;;27/06/2017 4:25;0,100594087;27/06/2017 4:25;0,074944223;27/06/2017 4:25;0,125835276;27/06/2017 4:26;0,096059942;0,090532751
27/06/2017 4:25;539;27/06/2017 4:25;635;27/06/2017 4:25;459;27/06/2017 4:26;553;;27/06/2017 4:25;0,100594087;27/06/2017 4:25;0,075188125;27/06/2017 4:25;0,125497217;27/06/2017 4:26;0,09661951;0,090800574
27/06/2017 4:25;541;27/06/2017 4:25;636;27/06/2017 4:26;458;27/06/2017 4:26;555;;27/06/2017 4:25;0,100020012;27/06/2017 4:25;0,074944223;27/06/2017 4:26;0,125835276;27/06/2017 4:26;0,096059942;0,090341392
